,comments,disposition,incident,location,occurred,predicted_incident,reported,reported_date,season,ucpd_id,validated_address,validated_location,item_stolen,item_category,location_name,latitude,longitude
561,An unknown subject entered victim's yard off-campus and took a shovel / Referred to CPD,Referred,Information / Theft,S. Drexel Ave. between E. 54th St. and E. 55th St.,5/24/25 18:50,,2025-05-24 18:56:00-05:00,5/24/25,Spring,2025-022523,"5420 South Drexel Avenue, Chicago, Il 60615-4910",[ 41.7961182 -87.6040967],shovel,Miscellaneous,,41.7961182,-87.6040967
562,An unknown suspect took merchandise from the off-campus store without paying / Referred to CPD,Referred,Information / Theft,1346 E. 53rd St. (Target),5/24/25 18:18,,2025-05-24 18:23:00-05:00,5/24/25,Spring,2025-022522,"1346 E 53rd St, Chicago, Il, 60615",[ 41.79955044 -87.59306282],merchandise,Merchandise,Target,41.79955044,-87.59306282
563,An unknown suspect took victim's Infiniti / CPD case JJ267421,CPD,Information / Motor Vehicle Theft,5710 S. Cottage Grove Ave. (Public Way),5/24/25 14:20,,2025-05-24 15:25:00-05:00,5/24/25,Spring,2025-022501,"5710 S Cottage Grove Ave, Chicago, Il, 60637",[ 41.79099181 -87.6062245 ],car (infiniti),Car & Car parts,Public Way,41.79099181,-87.6062245
564,Unsecured bicycle taken from bike rack,Open,Theft,1020 E. 58th St. (Kent Lab Bike Rack),5/22/25 10:00 AM to 7:30 PM,,2025-05-23 17:39:00-05:00,5/23/25,Spring,25-00617,"1020 E 58th St, Chicago, Il, 60637",[ 41.78965046 -87.59902796],bike (unsecured),Bikes & E-scooters,Kent Lab Bike Rack,41.78965046,-87.59902796
565,A subject took merchandise from the off-campus store without paying and was arrested by UCPD officer,Arrest,Theft,1200 E. 53rd St. (Pearl Vision),5/23/25 11:00,,2025-05-23 16:56:00-05:00,5/23/25,Spring,25-00616,"1200 E 53rd St, Chicago, Il, 60615",[ 41.79951445 -87.59656641],merchandise,Merchandise,Pearl Vision,41.79951445,-87.59656641
566,2019 Honda taken by unknown person(s) / Referred to CPD,Referred,Information / Motor Vehicle Theft,5600 S. Cottage Grove Ave. (Public Way),5/23/25 12:30 PM to 2:30 PM,,2025-05-23 16:21:00-05:00,5/23/25,Spring,2025-022378,"5600 S Cottage Grove Ave, Chicago, Il, 60637",[ 41.79309986 -87.60626462],car (honda 2019),Car & Car parts,Public Way,41.79309986,-87.60626462
567,A subject took merchandise from the off-campus store without paying / UCPD located and arrested the suspect,Arrest,Theft,1554 E. 55th St. (Walgreens),5/23/25 12:44,,2025-05-23 12:45:00-05:00,5/23/25,Spring,25-00614,"1554 E 55th St, Chicago, Il, 60615",[ 41.79529345 -87.58874456],merchandise,Merchandise,Walgreens,41.79529345,-87.58874456
568,An unknown suspect grabbed cash from the hand of a cashier and fled the store / Referred to CPD,Referred,Information / Theft,1554 E. 55th St. (Walgreens),5/20/25 18:15,,2025-05-20 18:37:00-05:00,5/20/25,Spring,2025-021745,"1554 E 55th St, Chicago, Il, 60615",[ 41.79529345 -87.58874456],cash,"Wallet, Credit cards, Cash",Walgreens,41.79529345,-87.58874456
569,Apple AirPods taken from a desk,Open,Theft,1111 E. 60th St. (Law School),5/19/25 to 5/20/25 6:00 PM to 7:50 AM,,2025-05-20 14:26:00-05:00,5/20/25,Spring,25-00607,"1111 E 60th St, Chicago, Il, 60637",[ 41.78589175 -87.59939528],airpods,Tech,Law School,41.78589175,-87.59939528
570,A person took merchandise from the caf� without paying / Suspect detained by UCPD / Management declined prosecution,Ex. Cleared,Theft,5758 S. Maryland Ave. (DCAM Caf�),5/20/25 11:20,,2025-05-20 11:20:00-05:00,5/20/25,Spring,25-00606,"5758 S Maryland Ave, Chicago, Il, 60637",[ 41.79005688 -87.60501186],merchandise,Merchandise,DCAM Caf�,41.79005688,-87.60501186
571,Cell phone taken from unattended bag,Open,Theft,970 E. 58th St.,5/18/25 1:00 PM to 3:00 PM,,2025-05-18 16:54:00-05:00,5/18/25,Spring,25-00599,"970 E 58th St, Chicago, Il, 60637",[ 41.78958567 -87.60476366],phone,Tech,,41.78958567,-87.60476366
572,Yamaha audio mixer taken from 3rd floor theater,Open,Theft,1212 E. 59th St. (Ida Noyes),5/9/25 to 5/10/25 6:00 PM to 8:00 AM,,2025-05-17 08:18:00-05:00,5/17/25,Spring,25-00589,"1212 E 59th St, Chicago, Il, 60637",[ 41.78786653 -87.59611988],audio equipment,Tech,Ida Noyes,41.78786653,-87.59611988
573,An unknown suspect took tools from a worker's van parked on the street off-campus / Referred to CPD,Referred,Information / Theft,4820 S. Kimbark Ave. (Public Way),5/16/25 14:00,,2025-05-16 14:03:00-05:00,5/16/25,Spring,2025-021147,"4820 S Kimbark Ave, Chicago, Il, 60615",[ 41.8074379  -87.59524816],tools,Tools,Public Way,41.8074379,-87.59524816
574,Secured electric scooter taken from bike rack,Open,Theft,5730 S. Ellis Ave. (Crerar Bike Rack),5/16/25 10:00 AM to 12:30 PM,,2025-05-16 13:08:00-05:00,5/16/25,Spring,25-00586,"5730 S Ellis Ave, Chicago, Il, 60637",[ 41.79080003 -87.60136349],e-scooter,Bikes & E-scooters,Crerar Bike Rack,41.79080003,-87.60136349
575,Secured electric scooter taken from bike rack,Open,Theft,1025 E. 58th St. (Swift Hall Bike Rack),5/13/25 12:30 PM to 7:00 PM,,2025-05-15 10:52:00-05:00,5/15/25,Spring,25-00578,"1025 E 58th St, Chicago, Il, 60637",[ 41.78953586 -87.59906074],e-scooter,Bikes & E-scooters,Swift Hall Bike Rack,41.78953586,-87.59906074
576,An unknown subject took merchandise from the off-campus store without paying / Referred to CPD,Referred,Information / Theft,1554 E. 55th St. (Walgreens),5/14/25 16:20,,2025-05-14 16:21:00-05:00,5/14/25,Spring,2025-020861,"1554 E 55th St, Chicago, Il, 60615",[ 41.79529345 -87.58874456],merchandise,Merchandise,Walgreens,41.79529345,-87.58874456
577,A glass jar was taken from a desk in an office,Closed,Theft,5706 S. University Ave. (Reynolds Club),5/9/25 to 5/14/25 6:00 PM to 9:00 AM,,2025-05-14 09:27:00-05:00,5/14/25,Spring,25-00567,"5706 S University Ave, Chicago, Il, 60637",[ 41.79131921 -87.59814845],glass jar,Miscellaneous,Reynolds Club,41.79131921,-87.59814845
